source,description,description_clean,unit_clean,quantity,rate,material,grade,emission_factor,ef_unit,cci,cci_label,log_cci,split
Bot,"Providing and Supplying and fixing Structural Glazing using of JINDAL / any equivalent product. The Aluminium sections/Mullions are Powder coated with minimum 60 micron Approved colour coated,using of 150 x 52 - 4.10kg/meter Vertical and horizontal sections for the frame work the surrounding border the side frame wil be 150x52x4.10 kg/mtr with 25x25x3mm ""L"" angle should be used for the surrounding border in every shutters, where comes,with 1MAx304 grade friction heavy duty double arm stay S.S hinges,fixing of 12mm thick one way reflective toughened glass of saint gobin make or equivalent make approved colour glasses must be used with 6x12mm Nethron tape using of 995 Dow corning or Walkers sika sil SG 18 Silicon sealent must be filled to the surrounding Gap to maintain the groves,with necessary of fitting hardwares Ancore Pastners with Powder coated M.S Clamps 6mm thick as per the site conditions with including of labour Charges,transportation, scaffolding etc,complete.
Location: Club House",providing and supplying and fixing structural glazing using of jindal any equivalent product the aluminium sections mullions are powder coated with minimum 60 micron approved colour coated using of 150 x 52 4 10kg meter vertical and horizontal sections for the frame work the surrounding border the side frame wil be 150x52x4 10 kg mtr with 25x25x3mm l angle should be used for the surrounding border in every shutters where comes with 1max304 grade friction heavy duty double arm stay s s hinges fixing of thick one way reflective toughened glass of saint gobin make or equivalent make approved colour glasses must be used with 6x12mm nethron tape using of 995 dow corning or walkers sika sil sg 18 silicon sealent must be filled to the surrounding gap to maintain the groves with necessary of fitting hardwares ancore pastners with powder coated m s clamps thick as per the site conditions with including of labour charges transportation scaffolding etc complete location club house,m2,403.0,,glass,,35.925000000000004,kgCO2e/m2,,predict_cci,,predict
Bot,"External Glazing with Aluminium Fins
Providing and Supplying and fixing Structural Glazing using of JINDAL / any equivalent product. The Aluminium sections/Mullions & Fins are Powder coated with minimum 60 micron Approved colour coated,using of 150 x 52 - 4.1kg/meter Vertical and horizontal sections for the frame work the surrounding border the side frame wil be 150x52x4.1 kg/mtr with 25x25x3mm ""L"" angle should be used for the surrounding border in every shutters, where comes,with 1MAx304 grade friction heavy duty double arm stay S.S hinges,fixing of 12mm thick one way reflective toughened glass of saint gobin make or equivalent make approved colour glasses must be used with 6x12mm Nethron tape using of 995 Dow corning or Walkers sika sil SG 18 Silicon sealent must be filled to the surrounding Gap to maintain the groves,with necessary of fitting hardwares Anchor fastners with Powder coated M.S Clamps 6mm thick as per the site conditions with including of labour Charges,transportation, scaffolding etc,complete.
Location : Club House",external glazing with aluminium fins providing and supplying and fixing structural glazing using of jindal any equivalent product the aluminium sections mullions fins are powder coated with minimum 60 micron approved colour coated using of 150 x 52 4 1kg meter vertical and horizontal sections for the frame work the surrounding border the side frame wil be 150x52x4 1 kg mtr with 25x25x3mm l angle should be used for the surrounding border in every shutters where comes with 1max304 grade friction heavy duty double arm stay s s hinges fixing of thick one way reflective toughened glass of saint gobin make or equivalent make approved colour glasses must be used with 6x12mm nethron tape using of 995 dow corning or walkers sika sil sg 18 silicon sealent must be filled to the surrounding gap to maintain the groves with necessary of fitting hardwares anchor fastners with powder coated m s clamps thick as per the site conditions with including of labour charges transportation scaffolding etc complete location club house,m2,247.0,,glass,,35.925000000000004,kgCO2e/m2,,predict_cci,,predict
Bot,"Supplying, fabrication and installation of 8mm thick  aluminium perforted cladding with powder coated  color as per selection or similar structure of any size as per drawings and approved shop drawings. Rate shall be including of MS frame works, all kind of materials, supports, labour, Lead and Lifts, Fixing arrangements ,transportation, scaffolding etc,complete.
Rate shall include application of one coat of zinc chromate primer and two coats of approved Synthetic Enamel Paint 
Location : Club House",supplying fabrication and installation of thick aluminium perforted cladding with powder coated color as per selection or similar structure of any size as per drawings and approved shop drawings rate shall be including of ms frame works all kind of materials supports labour lead and lifts fixing arrangements transportation scaffolding etc complete rate shall include application of one coat of zinc chromate primer and two coats of approved synthetic enamel paint location club house,m2,447.0,,paint,,0.6456000000000001,kgCO2e/m2,,predict_cci,,predict
Bot,"Supplying, fabrication and installation of Aluminium box section of size 35 x 50mm as per the slab thickness / size as per drawings., fixed to the slab edge/ walls etc as per drawing fixed with plates at regular intervals with anchor bolts and further Channel weld to plates. Rate shall be inluding of MS Frame works, material, filling the gaps , lead and lifts, scaffolding etc.
Rate shall include application of one coat of zinc chromate primer and two coats of approved Synthetic Enamel Paint.
Location : MLCP Exterior cladding ",supplying fabrication and installation of aluminium box section of size 35 x as per the slab thickness size as per drawings fixed to the slab edge walls etc as per drawing fixed with plates at regular intervals with anchor bolts and further channel weld to plates rate shall be inluding of ms frame works material filling the gaps lead and lifts scaffolding etc rate shall include application of one coat of zinc chromate primer and two coats of approved synthetic enamel paint location mlcp exterior cladding,m2,779.0,,paint,,0.6456000000000001,kgCO2e/m2,,predict_cci,,predict
Bot,"Supply and Fixing of speed humps made out of EDPM rubber of approved make & size as per the details in the drawings with all accessories.
Size: 500mm x 300mm x 50mm",supply and fixing of speed humps made out of edpm rubber of approved make size as per the details in the drawings with all accessories size x x,nos,133.0,,aluminium,,6.669,kgCO2e/kg,,predict_cci,,predict
Bot,MSD -1 1500x2100 mm (Electrical Rooms & Service Room) Basement & Ground floor,msd 1 1500x2100 mm electrical rooms service room basement ground floor,m2,72.0,,aluminium,,3.3345,kgCO2e/m2,,predict_cci,,predict
Bot,MSD -2 1200x2100 mm (Electrical Rooms & Service Room) Basement & Ground floor,msd 2 1200x2100 mm electrical rooms service room basement ground floor,m2,47.0,,aluminium,,3.3345,kgCO2e/m2,,predict_cci,,predict
Bot,MSD -3 900x2100 mm (Electrical Rooms & Service Room) Basement & Ground floor,msd 3 900x2100 mm electrical rooms service room basement ground floor,m2,10.0,,aluminium,,3.3345,kgCO2e/m2,,predict_cci,,predict
Eco,"Providing and laying Plum concrete using lean concrete  of grade M5 wherever specified using cement, fine aggregates, 40mm  down size metal and boulders of 150mm (proportion 60: 40 for concrete : boulder) including sub grade base preparation, levelling, laying and placing of concrete and boulders in sequential manner to achieve a solid mass including all leads and lifts, rough finishing at the top surface, curing and temporary formwork if necessary etc., complete at all levels as directed by Engineer-in-charge and as per drawings.",providing and laying plum concrete using lean concrete of grade m5 wherever specified using cement fine aggregates down size metal and boulders of proportion 60 40 for concrete boulder including sub grade base preparation levelling laying and placing of concrete and boulders in sequential manner to achieve a solid mass including all leads and lifts rough finishing at the top surface curing and temporary formwork if necessary etc complete at all levels as directed by engineer in charge and as per drawings,m3,231.0,,concrete,M5,150.6,kgCO2e/m3,,predict_cci,,predict
Eco,"Below raft , Footings, Grade Slab etc",below raft footings grade slab etc,m3,1931.0,,concrete,M10,232.8,kgCO2e/m3,,predict_cci,,predict
Eco,"Foundations for all vertical elements including independent, combined, raft, etc; ",foundations for all vertical elements including independent combined raft etc,m3,13791.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Grade slab ,grade slab,m3,1427.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Retaining Wall,retaining wall,m3,876.45,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Ramp Beam,ramp beam,m3,50.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Ramp slab,ramp slab,m3,566.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Pedestals,pedestals,m3,209.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Trenches / Ramp drain ,trenches ramp drain,m3,108.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Lintels,lintels,m3,65.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Parapet wall,parapet wall,m3,446.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Bottom Slab,bottom slab,m3,412.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Walls,walls,m3,391.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Top Slab,top slab,m3,165.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Staircase,staircase,m3,8.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Basement ,basement,m3,45.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Stilt floor,stilt floor,m3,100.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,1st floor,1st floor,m3,100.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,2nd floor,2nd floor,m3,100.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,3rd floor,3rd floor,m3,100.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,4th floor,4th floor,m3,85.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,5th floor,5th floor,m3,85.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,6th floor,6th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,7th floor,7th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,8th floor,8th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,9th floor,9th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,10th floor,10th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,11th floor,11th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,12th floor,12th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,13th floor,13th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,14th floor,14th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,15th floor,15th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,16th floor,16th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,17th floor,17th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,18th floor,18th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,19th floor,19th floor,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,20th floor,20th floor,m3,16.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,21st floor,21st floor,m3,8.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,22nd floor,22nd floor,m3,8.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Terrace floor,terrace floor,m3,831.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Above Terrace,above terrace,m3,213.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Foundation-Stilt,foundation stilt,m3,1419.0,,concrete,M50,420.0,kgCO2e/m3,,predict_cci,,predict
Eco,M30 grade,m30 grade,unknown,46.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Elevation features - fins/Window Boxing/ Pergola,elevation features fins window boxing pergola,m3,983.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Top Slab ,top slab,m2,50.0,,concrete,M30,41.4,kgCO2e/m2,,predict_cci,,predict
Eco,Grade of reinforced steel - Fe 550/550D,grade of reinforced steel fe 550 550d,ton,10377.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,"For Terrace MS Pergolas, OHT/ LMR Ladders ,Basement/Ramp gratings, PHE Shaft Cat Ladder, Terrace Level Steel Staircase , STP walkways , STP Staircase ,STP Railing, pump room & Other Miscellaneous Work",for terrace ms pergolas oht lmr ladders basement ramp gratings phe shaft cat ladder terrace level steel staircase stp walkways stp staircase stp railing pump room other miscellaneous work,ton,64.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 32 mm dia,for dia,nos,2091.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 25 mm dia,for dia,nos,6274.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 20 mm dia,for dia,nos,4703.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 16 mm dia,for dia,nos,6274.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 32-25 mm dia,for 32 dia,nos,418.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 32-20 mm dia,for 32 dia,nos,210.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 32-16 mm dia,for 32 dia,nos,314.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 25-20 mm dia,for 25 dia,nos,2091.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 25-16mm dia,for 25 dia,nos,210.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,For 25-12mm dia,for 25 dia,nos,1568.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,100mm thick  on average,thick on average,m3,4583.0,,concrete,M20,284.9,kgCO2e/m3,,predict_cci,,predict
Eco,"Providing vacuum de-watered flooring operation consisting of providing side shuttering with MS channels, angles to the required levels, Vibrating the concrete by using screed vibrator, de-watering using vacuum pumps by suction method and finishing the top surface to required level and grade using skim floaters/discs/power trowels. Covering the finished concrete surface with 200 micron thick polythene sheet and curing etc., complete at all levels.",providing vacuum de watered flooring operation consisting of providing side shuttering with ms channels angles to the required levels vibrating the concrete by using screed vibrator de watering using vacuum pumps by suction method and finishing the top surface to required level and grade using skim floaters discs power trowels covering the finished concrete surface with 200 micron thick polythene sheet and curing etc complete at all levels,m2,44222.0,,concrete,M20,21.3675,kgCO2e/m2,,predict_cci,,predict
Eco,"Providing and mixing Graded synthetic micro fibres of mono fillament poly propylene fibres in concrete at the rate of 0.90 kg/cum including supply, mixing, supervision etc., complete to minimize the shrinkage cracks as per manufacturers specifications in screed layers with necessary testing.",providing and mixing graded synthetic micro fibres of mono fillament poly propylene fibres in concrete at the rate of 0 90 kg cum including supply mixing supervision etc complete to minimize the shrinkage cracks as per manufacturers specifications in screed layers with necessary testing,kg,4353.0,,concrete,M20,284.9,kgCO2e/m3,,predict_cci,,predict
Eco,"Providing, supplying and laying, finishing M20 grade batch mixed controlled concrete for flooring of average 100mm thk. on ramp slabs including serrated finish as directed by engineer in charge, cleaning, trimming, watering the surface, curing etc complete to the required slope, formation, finish as indicated in the drawing. Cost to include working at all levels, Lead and Lifts,  necessary pumping to required levels and locations specified as per drawings.",providing supplying and laying finishing m20 grade batch mixed controlled concrete for flooring of average thk on ramp slabs including serrated finish as directed by engineer in charge cleaning trimming watering the surface curing etc complete to the required slope formation finish as indicated in the drawing cost to include working at all levels lead and lifts necessary pumping to required levels and locations specified as per drawings,m2,1540.0,,concrete,M20,28.49,kgCO2e/m2,,predict_cci,,predict
Eco,"Protective layer(Horizontal) :  Providing & Laying M15 grade screed concrete to required slope admix with integral waterproofing compound Conplast WL  of FOSROC make or Equivalent at the dosage of 125ml/bag of cement over waterproofing layer to a minimum thickness of 50mm or as per site requirement, complete. Treatment shall be provided from standard manufacturers like BASF, SIKA, FOSROC or equivalent.",protective layer horizontal providing laying m15 grade screed concrete to required slope admix with integral waterproofing compound conplast wl of fosroc make or equivalent at the dosage of 125ml bag of cement over waterproofing layer to a minimum thickness of or as per site requirement complete treatment shall be provided from standard manufacturers like basf sika fosroc or equivalent,m2,1615.0,,concrete,M15,13.405,kgCO2e/m2,,predict_cci,,predict
Eco,"WATER TANKS OF STP:
Providing and applying Coal tar epoxy coating 2 coats in X&Y direction as per the manufacturer recommendations over the plastered surface in STP raw water tanks to avoid the chemical reaction with water proof coating surface.Coal tar epoxy coating shall be applied to achieve a DFT of 300microns over two coats or as mentioned in the TDS of the material used whichever is higher. Treatment shall be provided from standard manufacturers like BASF, SIKA, FOSROC or equivalent.",water tanks of stp providing and applying coal tar epoxy coating 2 coats in x y direction as per the manufacturer recommendations over the plastered surface in stp raw water tanks to avoid the chemical reaction with water proof coating surface coal tar epoxy coating shall be applied to achieve a dft of 300microns over two coats or as mentioned in the tds of the material used whichever is higher treatment shall be provided from standard manufacturers like basf sika fosroc or equivalent,m2,174.0,,concrete,M15,20.1075,kgCO2e/m2,,predict_cci,,predict
Eco,UG Sump - Internal,ug sump internal,m2,3081.0,,plaster,,4.76,kgCO2e/m2,,predict_cci,,predict
Eco,STP - Internal,stp internal,m2,2947.0,,plaster,,4.76,kgCO2e/m2,,predict_cci,,predict
Eco,OHT - Internal,oht internal,m2,2322.0,,plaster,,4.76,kgCO2e/m2,,predict_cci,,predict
Eco,"Construction joints in Grade slab and foundations at UGT, STP  olny (10mm x20mm ) ",construction joints in grade slab and foundations at ugt stp olny x20mm,m,1990.0,,plaster,,0.238,kgCO2e/kg_per_kg_review,,predict_cci,,predict
Eco,Construction joints in Retaining wall and Water Retaining Structures (10mm x20mm ) ,construction joints in retaining wall and water retaining structures x20mm,m,840.0,,plaster,,0.238,kgCO2e/kg_per_kg_review,,predict_cci,,predict
Eco,Part-B - Protective Plaster as per above specification,part b protective plaster as per above specification,m2,4267.0,,concrete,M15,20.1075,kgCO2e/m2,,predict_cci,,predict
Eco,Part-D - Screed concrete as per above specification,part d screed concrete as per above specification,m2,4267.0,,concrete,M15,20.1075,kgCO2e/m2,,predict_cci,,predict
Eco,"Single component pure polyurethane based  elastomeric seamless liquid applied membrane:
1.Before starting waterproofing  works the surface of  the slab should  be  made free of any loose particles, vegetation, grease or oily matters etc.treating all surface cracks, construction joints and honey combs by grouting with specialised nonshrink grout, injection grouting through nozzles, haunching the corners,bore packing and grouting the annular space between pipe and concrete as specified by approved vendor and preparation of surface in all aspects to receive the waterproofing  Ponding test should be conducted for a period of 72 hours to ensure that there is no leakage from the slab.Any damp spots on  the slab should  be  attended  by grouting  cement  mixed  with  flow  enhancers  like Cebex-100 or equivalent until the leak or dampness is arrested. 
2.After treating  the  surface as mentioned  above apply liquid applied,  high performance, pure polyurethane based, single component,  low VOC, elastomeric, seamless, moisture curing, waterproof membrane, applied in 2 coats with roller / airless spray,(As required  by the manufacturer specifications but minimum thickness (DFT) shall pass 1.5 mm) with  over 400% elongation and sufficient puncture resistance and anti-root penetration capacity over one coat of compatible primer at a coverage as per the manufacturer's recommendation . The spray applied membrane should be seamless, free of any holes. Overlap   should   be   as   per manufacturer specifications.
3. When spray applied or brush coated procedure is adopted, the coverage of the material should be noted on a daily basis and to be submitted to client. 
4.At the expansion joints and termination, the detailing for the membrane application shall be submitted to the PIC/QA approval prior to commencing the work.
5.The PU waterproofing membrane should be extended 300mm above FFL on the vertical surface and tucked into the wall by making a groove.
6.Ponding tests for 72 hours should be conducted after the completion of application of membrane to ensure water tightness.
7.Treatment shall be provided from standard manufacturers like FOSROC,BASF,SIKA / Equivalent.
8.Thereafter Providing and laying 250 GSM non woven polypropylene geotextile for horizontal surface.
9.Sand sprinkle to be given for vertical wall surface over the PU waterproof coating to make proper mechanical key for bonding the plaster surface using special bonding agents .
Note: Plan area shall be the mode of measurement.",single component pure polyurethane based elastomeric seamless liquid applied membrane 1 before starting waterproofing works the surface of the slab should be made free of any loose particles vegetation grease or oily matters etc treating all surface cracks construction joints and honey combs by grouting with specialised nonshrink grout injection grouting through nozzles haunching the corners bore packing and grouting the annular space between pipe and concrete as specified by approved vendor and preparation of surface in all aspects to receive the waterproofing ponding test should be conducted for a period of 72 hours to ensure that there is no leakage from the slab any damp spots on the slab should be attended by grouting cement mixed with flow enhancers like cebex 100 or equivalent until the leak or dampness is arrested 2 after treating the surface as mentioned above apply liquid applied high performance pure polyurethane based single component low voc elastomeric seamless moisture curing waterproof membrane applied in 2 coats with roller airless spray as required by the manufacturer specifications but minimum thickness dft shall pass 1 with over 400 elongation and sufficient puncture resistance and anti root penetration capacity over one coat of compatible primer at a coverage as per the manufacturer s recommendation the spray applied membrane should be seamless free of any holes overlap should be as per manufacturer specifications 3 when spray applied or brush coated procedure is adopted the coverage of the material should be noted on a daily basis and to be submitted to client 4 at the expansion joints and termination the detailing for the membrane application shall be submitted to the pic qa approval prior to commencing the work 5 the pu waterproofing membrane should be extended above ffl on the vertical surface and tucked into the wall by making a groove 6 ponding tests for 72 hours should be conducted after the completion of application of membrane to ensure water tightness 7 treatment shall be provided from standard manufacturers like fosroc basf sika equivalent 8 thereafter providing and laying 250 gsm non woven polypropylene geotextile for horizontal surface 9 sand sprinkle to be given for vertical wall surface over the pu waterproof coating to make proper mechanical key for bonding the plaster surface using special bonding agents note plan area shall be the mode of measurement,m2,14786.0,,tile,,17.512,kgCO2e/m2,,predict_cci,,predict
Eco,"For Non Tiling Area (Screed concrete as final finish):
Providing & Laying average 75mm THK protective screed of M15 grade with slope 1:150 or 1:100 as per approved GFC containing 12 mm downsize aggregates, 100% virgin polypropylene fibers @ 0.9 Kg per Cu.m with a smooth finish, well compacted, curing for 7 days etc. complete. 10mm X 100mm  thermocol to be placed at the peripheral corners prior to laying screed and later 10 mm wide X 30 mm deep thermocol to be removed from screed top  and to be filled with ShaliTex Bitumen Based Sealing Compound or Equivalent. The screed shall be finished with checkered marking of 600 mm x 600mm using 3 mm thread and panels of 3000mm X 3000mm shall be formed by saw cut groove of size 6 mm wide X 30 mm deep (with in 20 hrs time) which then filled with ShaliTex Bitumen Based Sealing Compound by covering either sides neatly with masking tape to avoid spillages,etc., clean and complete. 
On vertical surface : Providing and laying  12 mm thick protective plaster on the wall in cement mortar (1:4), including mixing integral waterproofing compound as per manufacturer specifications including bonding agent.
Measurements shall be considered as floor area only.
NOTE: Only Plan areas shall be considered and necessary shop drawings shall be submitted by contractor for consultants/client approval prior to execution.
Note: Plan area shall be the mode of measurement.",for non tiling area screed concrete as final finish providing laying average thk protective screed of m15 grade with slope 1 150 or 1 100 as per approved gfc containing downsize aggregates 100 virgin polypropylene fibers 0 9 kg per cu m with a smooth finish well compacted curing for 7 days etc complete x thermocol to be placed at the peripheral corners prior to laying screed and later wide x deep thermocol to be removed from screed top and to be filled with shalitex bitumen based sealing compound or equivalent the screed shall be finished with checkered marking of x using thread and panels of x shall be formed by saw cut groove of size wide x deep with in 20 hrs time which then filled with shalitex bitumen based sealing compound by covering either sides neatly with masking tape to avoid spillages etc clean and complete on vertical surface providing and laying thick protective plaster on the wall in cement mortar 1 4 including mixing integral waterproofing compound as per manufacturer specifications including bonding agent measurements shall be considered as floor area only note only plan areas shall be considered and necessary shop drawings shall be submitted by contractor for consultants client approval prior to execution note plan area shall be the mode of measurement,m2,801.0,,concrete,M15,20.1075,kgCO2e/m2,,predict_cci,,predict
Eco,"Providing  & Laying  clay Tiles as per IS 1478:1992 of size  200  X 200mm  size , 20mm  thick  of   1st  class  quality  in  approved colors/shades   to  floor  in  required  position set  on  bed  of  cement  mortar  1:4  (1 Cement  : 4  Manufactured   Sand)  of minimum  30mm  thk to required slopes as per drawing including cement slurry matching the staggered design patterns, Joints to run horizontally and vertically with 10 mm spacers, leveling, lining, grouting the joints with greycement mxed grouts or equivalent grouting prigments added to match the colour of the tile or contrast to tile as per specifications from drawings, rubbing, washing, curing, cleaning and protecting finished surface from scratches, damage,stains and other damages at level with POP over bubbled polythene sheet or equivalent etc., complete.  10mm X 20mm  thermocol to be placed at the peripheral corners prior to laying screed and later 10 mm wide X 30 mm deep thermocol to be removed from tile top level and to be filled with ShaliTex Bitumen Based Sealing Compound or Equivalent.",providing laying clay tiles as per is 1478 1992 of size 200 x size thick of 1st class quality in approved colors shades to floor in required position set on bed of cement mortar 1 4 1 cement 4 manufactured sand of minimum thk to required slopes as per drawing including cement slurry matching the staggered design patterns joints to run horizontally and vertically with spacers leveling lining grouting the joints with greycement mxed grouts or equivalent grouting prigments added to match the colour of the tile or contrast to tile as per specifications from drawings rubbing washing curing cleaning and protecting finished surface from scratches damage stains and other damages at level with pop over bubbled polythene sheet or equivalent etc complete x thermocol to be placed at the peripheral corners prior to laying screed and later wide x deep thermocol to be removed from tile top level and to be filled with shalitex bitumen based sealing compound or equivalent,m2,10991.0,,tile,,17.512,kgCO2e/m2,,predict_cci,,predict
Eco,"Providing  & Laying  sloped clay Tile skirting  of 200mm x 200mm per IS 1478:1992 , 20mm  thick  of   1st  class  quality  in  approved colors/shades   to  floor  in  required  position set  on  bed  of  cement  mortar  1:4  (1 Cement  : 4  Manufactured   Sand)  of minimum  30mm  thk to required slopes as per drawing incl cement slurry matching the design patterns, Joints to run vertically with 10 mm spacers, leveling, lining, grouting the joints with greycement mixed grouts or equivalent prigments added to match the colour of the tile or contrast of tile as per specifications, rubbing, washing, curing, cleaning and protecting finished surface from scratches, damage,stains and other damages at level with POP over bubbled polythene sheet or equivalent etc., complete. 
100mm height",providing laying sloped clay tile skirting of x per is 1478 1992 thick of 1st class quality in approved colors shades to floor in required position set on bed of cement mortar 1 4 1 cement 4 manufactured sand of minimum thk to required slopes as per drawing incl cement slurry matching the design patterns joints to run vertically with spacers leveling lining grouting the joints with greycement mixed grouts or equivalent prigments added to match the colour of the tile or contrast of tile as per specifications rubbing washing curing cleaning and protecting finished surface from scratches damage stains and other damages at level with pop over bubbled polythene sheet or equivalent etc complete height,m,3647.0,,tile,,0.796,kgCO2e/kg_per_kg_review,,predict_cci,,predict
Eco,Terrace Slabs,terrace slabs,m3,2357.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,UG Sump,ug sump,m3,976.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,STP,stp,m3,1592.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,OHT,oht,m3,414.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
Eco,Staircase head rooms,staircase head rooms,m3,72.0,,concrete,M30,331.2,kgCO2e/m3,,predict_cci,,predict
